id,resident,time
445,false,661567.67872690179483452510567076387815177440643310546875
446,false,662200.24280574654175790527688150177709758281707763671875
447,false,662751.68514816668577704916742732166312634944915771484375
448,false,664676.70175177104493879909341558231972157955169677734375
449,false,666659.07235400149714887874097257736138999462127685546875
450,true,668213.88662936844626383248169076978228986263275146484375
451,false,673021.99885544231091127898025661124847829341888427734375
452,false,673494.22879865881623739909400683245621621608734130859375
453,false,675851.08786326974302394177129826857708394527435302734375
454,false,678652.06061385880369041245785410865209996700286865234375
455,true,679153.02435248799832745447702109231613576412200927734375
456,false,679578.42736330780991149680403395905159413814544677734375
457,false,680057.12712856867506072688911444856785237789154052734375
458,true,681766.11912749346036743958165970980189740657806396484375
459,false,683033.63822690422466532567113972618244588375091552734375
460,false,684373.56214290006142331179717075428925454616546630859375
461,false,685006.61296291878758690785389262600801885128021240234375
462,true,685493.63082572628651956136991429957561194896697998046875
463,false,687732.02436299886716053464397191419266164302825927734375
464,false,687751.89922637883280298609633973683230578899383544921875
465,false,687939.36224410511449445237985855783335864543914794921875
466,true,689387.57747375314034510296323787770234048366546630859375
467,false,691607.78061944044441045065241269185207784175872802734375
468,false,692315.97425968959842546013305764063261449337005615234375
469,false,692635.77786880228098365108735379180870950222015380859375
470,false,697033.76413622597806973857359480462037026882171630859375
471,true,699458.92127316656214386370038482709787786006927490234375
472,true,700821.78263412385089292655493409256450831890106201171875
473,false,703202.91351463707691049620507328654639422893524169921875
474,false,703968.82724338787792728311387691064737737178802490234375
475,false,704121.96153995741468545332963913097046315670013427734375
476,false,706075.14890446425345427172715062624774873256683349609375
477,false,706142.14365143063547858304218607372604310512542724609375
478,false,707383.72994744622818519275142534752376377582550048828125
479,false,708276.76633289232787316080930395401082932949066162109375
480,false,708297.20483026359535738691874939831905066967010498046875
481,false,709233.40405229985159518690807090024463832378387451171875
482,false,709693.43341129499094233068490211735479533672332763671875
483,false,710921.02683085938090368216535352985374629497528076171875
484,false,712400.05223949153924944965865506674163043498992919921875
485,false,713125.46077026878829041578455871785990893840789794921875
486,false,713410.72769670758906368490670502069406211376190185546875
