id,resident,time
322,false,148825.19055735133076290299669608430122025310993194580078125
323,false,149154.98360915732680631595741260753129608929157257080078125
324,false,149781.25175406107801301391901915849302895367145538330078125
325,false,150976.77085559511854306879996556745027191936969757080078125
326,false,151151.83760273441081800616103691936586983501911163330078125
327,false,152078.08510686071211381875656343254377134144306182861328125
328,false,152543.34339084226962335311128526882384903728961944580078125
329,false,152676.10802729186789428172943416939233429729938507080078125
330,false,152774.65485214471706421068830650256131775677204132080078125
331,false,152851.75143472185662141260564794720266945660114288330078125
332,false,153228.82203492918538778599923944057081826031208038330078125
333,false,153305.26121414317166558038962875798461027443408966064453125
334,false,153419.67303434940606188252587571696494705975055694580078125
335,false,155333.12466703942386481163140388161991722881793975830078125
336,false,155523.02109212357112888458487987008993513882160186767578125
337,false,155801.71665759906073411844573683993075974285602569580078125
338,false,156014.31759039127049526474166896150563843548297882080078125
339,false,156399.78376740950823908793410055295680649578571319580078125
340,false,156791.79446054132042498441279576582019217312335968017578125
341,false,157271.90688342199367888429861750410054810345172882080078125
342,false,157328.16933249962650187558921288655255921185016632080078125
343,false,157926.25730368522155011579144456845824606716632843017578125
344,false,158473.35999920009796604336571590465609915554523468017578125
345,false,159608.39476901989814117133192894470994360744953155517578125
346,false,160033.62249981637797369149467385796015150845050811767578125
347,false,161370.08728744034113511407468877223436720669269561767578125
348,false,161430.61779929184118376195300470499205403029918670654296875
349,false,161959.23985792776421199778980053451959975063800811767578125
350,false,162175.13775099922728550883022080597584135830402374267578125
351,false,162757.15944780755190557375300386411254294216632843017578125
352,false,163112.09572589577403001204203292218153364956378936767578125
353,false,163362.32047831338736110229348241773550398647785186767578125
354,false,163712.17329703602508239601576178756658919155597686767578125
355,false,164160.71753714700370274659491087732021696865558624267578125
356,false,166342.99608163284637563084089606491033919155597686767578125
357,false,166698.89283500929688053293631355700199492275714874267578125
358,false,166827.86847377481760823503265100953285582363605499267578125
359,false,167446.70299981265248512318777329710428602993488311767578125
360,false,167623.14552477784881212574674691495602019131183624267578125
361,false,167723.26075513180014475711487875742022879421710968017578125
362,false,167724.13656475965665426652861924594617448747158050537109375
363,false,167754.69866673556276415180121830417192541062831878662109375
364,false,167999.24443100688474961312834921045578084886074066162109375
365,false,168060.76522640701947530761373172936146147549152374267578125
366,false,168101.63581470786287141994108651488204486668109893798828125
367,true,169244.65577039694942762526608248663251288235187530517578125
368,false,169679.58247084622325140390586284411256201565265655517578125
369,false,171483.68538506200859494743582445153151638805866241455078125
370,false,171625.80609802427117138723389189181034453213214874267578125
371,false,173819.71203382798071068737755240363185293972492218017578125
372,false,174269.73222304336266497148955068041686899960041046142578125
373,false,175355.96083771623334890410461639476125128567218780517578125
374,false,175856.81250241039906712092744101028074510395526885986328125
375,false,179116.88602761264654994466383186590974219143390655517578125
376,false,179162.45844464651032190705137736586038954555988311767578125
377,false,179203.36265344979415126136501612563733942806720733642578125
378,false,179551.93451474401007950110198407855932600796222686767578125
379,false,179680.84195535027482215628680251029436476528644561767578125
380,true,180368.67407741632268358689117349058506079018115997314453125
381,false,180549.43778666434183499678312045944039709866046905517578125
382,false,181591.60110519627318759194878339258139021694660186767578125
383,false,181685.24261808042285004649585289371316321194171905517578125
384,false,182131.59193493842132938187461377310683019459247589111328125
385,false,182167.60759167682902159857150081734289415180683135986328125
386,false,182442.97311661816675709690827034137328155338764190673828125
387,false,182722.36636088564859392580075336809386499226093292236328125
388,false,183220.99090517792474941405345134626259095966815948486328125
389,false,183230.80443179670427433780588444278691895306110382080078125
390,false,184232.40031803812835875522324613484670408070087432861328125
391,false,184250.64982058591786995283001715506543405354022979736328125
392,false,184972.28193635984704201735695505703915841877460479736328125
393,false,186288.42174395913437934257927963699330575764179229736328125
394,false,186424.76397278686841330053169940583757124841213226318359375
395,false,186510.39007938457953550415169274856452830135822296142578125
396,false,186614.96829377136198424569357712243800051510334014892578125
397,false,187096.73206185343732876891209571112995035946369171142578125
398,false,187423.94865868067397152163522378032212145626544952392578125
399,false,188377.79004585353614154019652460192446596920490264892578125
400,false,188526.04848200199111751818037419070606119930744171142578125
401,false,188901.18905934349102360148009438489680178463459014892578125
402,false,190179.15663520604115810375134287824039347469806671142578125
403,false,190669.31027459247501021355475359086995013058185577392578125
404,false,190951.38610922522144541790822813709382899105548858642578125
405,false,191767.01081083760848777775009921242599375545978546142578125
406,false,192763.80548032759491328125278641891782172024250030517578125
407,false,193761.86234477226260886073561096054618246853351593017578125
408,false,195535.93782601404039589443328850393299944698810577392578125
409,false,195632.00200660884387027227404587392811663448810577392578125
410,false,195851.98739704579794740357812088404898531734943389892578125
411,false,196275.62765269405636836541617640250478871166706085205078125
412,false,196912.05264774223430201960383101322804577648639678955078125
413,false,197811.86761646768836719889606001743231900036334991455078125
414,false,198138.35427023198403440051862389736925251781940460205078125
415,false,198174.00186225853230148619132933163200505077838897705078125
416,true,198916.49837487482735121080423823514138348400592803955078125
417,false,200563.61543063950701359932082823434029705822467803955078125
418,false,201174.30139231122081178160243553065811283886432647705078125
419,true,201600.15797409615403801286248608448659069836139678955078125
420,false,202129.71141196062790890142224498049472458660602569580078125
421,false,202863.10524287433644297085066909858142025768756866455078125
422,true,203104.01244370463091393208543422588263638317584991455078125
423,false,203658.05199204271987689640610597052727825939655303955078125
424,false,204286.97981427275577737123768429228221066296100616455078125
425,false,204505.17724243293069996685318301388178952038288116455078125
426,false,204508.09341140732254704648340748462942428886890411376953125
427,false,205260.71308985527221502298544919540290720760822296142578125
428,true,205416.45999445450319875750011533455108292400836944580078125
429,false,206315.76407470466412796827881948047433979809284210205078125
430,false,206341.44194227155055820777107555841212160885334014892578125
431,false,207245.24386736200414660391544430240173824131488800048828125
432,false,208494.10238752610036094825574082278762944042682647705078125
433,false,208622.78121346587186046850348475345526821911334991455078125
434,false,209089.97604646997590116530574277931009419262409210205078125
435,false,210729.79071670484622125218976407268201000988483428955078125
436,false,212094.53171625282479617613518030339037068188190460205078125
437,false,212387.87589573827472400058269386136089451611042022705078125
438,false,212863.38803033762646788051853263823431916534900665283203125
439,false,213079.05117439885639207819423290857230313122272491455078125
440,false,214184.41163155527600558958312149115954525768756866455078125
441,false,214349.58675000201349825079688571349834091961383819580078125
442,false,214455.68355354540725266065948062532697804272174835205078125
443,false,216047.88070129827011378598200508349691517651081085205078125
444,false,216449.92946070594486507321363433220540173351764678955078125
445,false,216988.40963340781191270867367393293534405529499053955078125
446,false,217410.84379235479829894917003230148111470043659210205078125
447,true,217631.12936211880441128574403819584404118359088897705078125
448,false,217703.71272755028794254616997250195709057152271270751953125
449,false,218600.44115222218568128642601777755771763622760772705078125
450,false,219136.42145554970670240368946224407409317791461944580078125
451,false,219450.93112389993112565367283650630270130932331085205078125
452,false,219844.37585742045806169731037016390473581850528717041015625
453,false,220172.79987844364411764264133353208308108150959014892578125
454,false,221660.08941994908994665980372928970609791576862335205078125
455,false,222327.80447243221151432113202872642432339489459991455078125
456,true,222575.74300733860966083899057821327005513012409210205078125
457,false,227388.59586968320599631443457155910436995327472686767578125
458,false,227822.11635995057233394778251067691599018871784210205078125
